,,,,,,,,,,,,,,,,,,,,,,,,,,
업종코드-10차 표준산업분류 연계표,,,,,,,,,,,,,,,,,,,,,,,,,,
일련번호,,,,,,,,,,,,,,,,,,,,,,,,세부설명,,
,"2021년 귀속
업종코드",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,"표준산업
분류",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,메인,,,
835,514210,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,2,철근,,
836,514220,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,2,관,,
837,514232,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,,"함석, 철판 등",,
838,514239,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,2,판재,,
839,514240,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,2,선재,,
840,514250,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,금속광물 도매업,1,46722,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,금속광물 도매업,1,,,,
841,514291,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,,"연, 주물",,
842,514292,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5142,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,1,46721,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4672,1차 금속제품 및 금속광물 도매업,1차 금속제품 도매업,7,2,동관 및 기타,,
843,514312,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,일반 건축자재 도매업,원목 및 건축관련 목제품 도매업,1,46611,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4661,일반 건축자재 도매업,원목 및 건축관련 목제품 도매업,1,,,,
844,514320,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",1,46612,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4661,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",3,2,시멘트,,
845,514321,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,일반 건축자재 도매업,유리 및 창호 도매업,1,46613,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4661,일반 건축자재 도매업,유리 및 창호 도매업,1,,,,
846,514330,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",1,46612,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4661,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",3,2,골재,,
847,514350,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,기타 건축자재 도매업,도료 도매업,1,46691,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4669,기타 건축자재 도매업,도료 도매업,1,,,,
848,514361,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,"냉ㆍ난방장치 및 철물, 수공구 도매업","철물, 금속 파스너 및 수공구 도매업",1,46622,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4662,"냉ㆍ난방장치 및 철물, 수공구 도매업","철물, 금속 파스너 및 수공구 도매업",1,,,,
849,514366,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,"냉ㆍ난방장치 및 철물, 수공구 도매업",배관 및 냉ㆍ난방장치 도매업,1,46621,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4662,"냉ㆍ난방장치 및 철물, 수공구 도매업",배관 및 냉ㆍ난방장치 도매업,1,,,,
850,514370,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,기타 건축자재 도매업,그 외 기타 건축자재 도매업,1,46699,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4669,기타 건축자재 도매업,그 외 기타 건축자재 도매업,3,,조립식 건축자재 세트,,
851,514380,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",1,46612,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4661,일반 건축자재 도매업,"골재, 벽돌 및 시멘트 도매업",3,2,벽돌,,
852,514392,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,기타 건축자재 도매업,그 외 기타 건축자재 도매업,1,46699,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4669,기타 건축자재 도매업,그 외 기타 건축자재 도매업,3,,정화조,,
853,514393,G,도매 및 소매업,51,도매 및 상품 중개업,514,"건축 자재, 철물 및 난방장치 도매업",5143,기타 건축자재 도매업,그 외 기타 건축자재 도매업,1,46699,G,도매 및 소매업,46,도매 및 상품 중개업,466,"건축 자재, 철물 및 난방장치 도매업",4669,기타 건축자재 도매업,그 외 기타 건축자재 도매업,3,1,,,
854,514911,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,1,46739,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,3,,"유황, 산소",,
855,514912,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,1,46739,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,3,,탄산나트륨,,
856,514916,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,플라스틱 물질 및 합성고무 도매업,1,46733,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,플라스틱 물질 및 합성고무 도매업,2,,생고무,,
857,514919,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,1,46739,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,기타 화학 물질 및 화학제품 도매업,3,1,,,
858,514920,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,"염료, 안료 및 관련제품 도매업",1,46731,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,"염료, 안료 및 관련제품 도매업",1,,,,
859,514930,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,비료 및 농약 도매업,1,46732,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,비료 및 농약 도매업,2,2,비료,,
860,514940,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,비료 및 농약 도매업,1,46732,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,비료 및 농약 도매업,2,2,농약,,
861,514950,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,화학 물질 및 화학제품 도매업,플라스틱 물질 및 합성고무 도매업,1,46733,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4673,화학 물질 및 화학제품 도매업,플라스틱 물질 및 합성고무 도매업,2,1,,,
862,514961,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,"방직용 섬유, 실 및 직물 도매업",방직용 섬유 및 실 도매업,1,46741,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4674,"방직용 섬유, 실 및 직물 도매업",방직용 섬유 및 실 도매업,1,,,,
863,514969,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,"방직용 섬유, 실 및 직물 도매업",직물 도매업,1,46742,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4674,"방직용 섬유, 실 및 직물 도매업",직물 도매업,1,,,,
864,514971,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,재생용 재료 및 기타 상품 전문 도매업,재생용 재료 수집 및 판매업,1,46791,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4679,재생용 재료 및 기타 상품 전문 도매업,재생용 재료 수집 및 판매업,2,1,,,
865,514990,G,도매 및 소매업,51,도매 및 상품 중개업,514,기타 전문 도매업,5149,재생용 재료 및 기타 상품 전문 도매업,그 외 기타 상품 전문 도매업,1,46799,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4679,재생용 재료 및 기타 상품 전문 도매업,그 외 기타 상품 전문 도매업,5,,기타 산업용 중간재,,
866,515010,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,1,46599,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,3,1,,,
867,515020,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,산업용 기계 및 장비 도매업,농림업용 기계 및 장비 도매업,1,46531,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4653,산업용 기계 및 장비 도매업,농림업용 기계 및 장비 도매업,1,,,,
868,515030,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,산업용 기계 및 장비 도매업,건설ㆍ광업용 기계 및 장비 도매업,1,46532,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4653,산업용 기계 및 장비 도매업,건설ㆍ광업용 기계 및 장비 도매업,1,,,,
869,515031,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,1,46599,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,그 외 기타 기계 및 장비 도매업,3,,"기중기, 호이스트",,
870,515040,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,산업용 기계 및 장비 도매업,공작용 기계 및 장비 도매업,1,46533,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4653,산업용 기계 및 장비 도매업,공작용 기계 및 장비 도매업,1,,,,
871,515050,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,"컴퓨터 및 주변장치, 소프트웨어 도매업","컴퓨터 및 주변장치, 소프트웨어 도매업",1,46510,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4651,"컴퓨터 및 주변장치, 소프트웨어 도매업","컴퓨터 및 주변장치, 소프트웨어 도매업",1,,,,
872,515051,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,기타 기계 및 장비 도매업,사무용 가구 및 기기 도매업,1,46591,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,사무용 가구 및 기기 도매업,1,,,,
873,515060,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,"가전제품, 통신장비 및 부품 도매업",통신ㆍ방송장비 및 부품 도매업,1,46522,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4652,"가전제품, 통신장비 및 부품 도매업",통신ㆍ방송장비 및 부품 도매업,1,,,,
874,515070,G,도매 및 소매업,51,도매 및 상품 중개업,515,기계장비 및 관련 물품 도매업,5150,기타 기계 및 장비 도매업,전기용 기계ㆍ장비 및 관련 기자재 도매업,1,46595,G,도매 및 소매업,46,도매 및 상품 중개업,465,기계장비 및 관련 물품 도매업,4659,기타 기계 및 장비 도매업,전기용 기계ㆍ장비 및 관련 기자재 도매업,1,,,,
